            8.253643         -853.654393
            8.285314         -851.767966
            8.317107         -849.863218
            8.349022         -847.927877
            8.381059         -845.985787
            8.413218         -844.107029
            8.445502         -842.222498
            8.477909         -842.715618
            8.510441         -839.881337
            8.543097         -840.206955
            8.575879         -835.736792
            8.608786         -834.213746
            8.641820         -833.126426
            8.674981         -833.218178
            8.708268         -830.105048
            8.741684         -828.644262
            8.775228         -827.260390
            8.808900         -827.175741
            8.842702         -826.373832
            8.876633         -825.074661
            8.910695         -823.812429
            8.944887         -822.657299
            8.979210         -821.523796
            9.013666         -820.440176
            9.048253         -819.402248
            9.082973         -818.404509
            9.117826         -817.442556
            9.152814         -816.517849
            9.187935         -815.576580
            9.223191         -814.787305
            9.258582         -813.985642
            9.294110         -813.221824
            9.329773         -812.352730
            9.365573         -811.804039
            9.401511         -811.161971
            9.437587         -810.510580
            9.473801         -809.963262
            9.510154         -809.318330
            9.546646         -808.809065
            9.583279         -808.251708
            9.620052         -807.696087
            9.656966         -807.125063
            9.694022         -806.718644
            9.731220         -806.371686
            9.768561         -805.728062
            9.806045         -805.495290
            9.843673         -805.019991
            9.881445         -804.438153
            9.919363         -804.182363
            9.957425         -803.661855
            9.995634         -803.443744
           10.033990         -802.830447
           10.072492         -802.553724
           10.111143         -802.327738
           10.149941         -801.999685
           10.188889         -801.535586
           10.227986         -801.117556
           10.267233         -800.791551
           10.306630         -800.495803
           10.346179         -800.191064
           10.385880         -799.902262
           10.425733         -799.709079
           10.465738         -799.456556
           10.505898         -799.149323
           10.546211         -798.823883
           10.586679         -798.578744
           10.627303         -798.410885
           10.668082         -798.069731
           10.709018         -797.971064
           10.750110         -797.746661
           10.791361         -797.484006
           10.832770         -797.252446
           10.874337         -797.037300
           10.916065         -796.838881
           10.957952         -796.639331
           11.000000         -796.482433
           11.882121         -791.737653
           12.919497         -790.006901
           13.959209         -789.029775
           15.000771         -788.452863
           16.043822         -788.098942
           17.088090         -787.874502
           18.133364         -787.727987
           19.179481         -787.629866
           20.226308         -787.562646
           21.273742         -787.515652
           22.321697         -787.482192
           23.370103         -787.457972
           24.418902         -787.440176
           25.468045         -787.426919
           26.517492         -787.416919
           27.567207         -787.409289
           28.617161         -787.403404
           29.667329         -787.398820
           30.717689         -787.395217
           31.768222         -787.392361
           32.818911         -787.390079
           33.869742         -787.388242
           34.920702         -787.386752
           35.971779         -787.385537
           37.022964         -787.384540
           38.074248         -787.383716
           39.125622         -787.383032
           40.177080         -787.382461
           41.228615         -787.381982
           42.280222         -787.381579
           43.331895         -787.381237
           44.383629         -787.380947
           45.435421         -787.380700
           46.487266         -787.380487
           47.539161         -787.380305
           48.591102         -787.380148
           49.643087         -787.380012
           50.695113         -787.379894
           51.747178         -787.379791
           52.799278         -787.379701
           53.851413         -787.379622
           54.903579         -787.379553
           55.955776         -787.379492
           57.008002         -787.379439
           58.060254         -787.379391
           59.112532         -787.379349
           60.164834         -787.379311
           61.217159         -787.379278
           62.269507         -787.379248
           63.321874         -787.379222
           64.374262         -787.379198
           65.426668         -787.379176
           66.479092         -787.379157
           67.531533         -787.379140
           68.583991         -787.379124
           69.636464         -787.379110
           70.688951         -787.379097
           71.741453         -787.379085
           72.793969         -787.379075
           73.846497         -787.379065
           74.899038         -787.379057
           75.951591         -787.379049
           77.004155         -787.379041
           78.056730         -787.379035
           79.109316         -787.379029
           80.161912         -787.379023
           81.214517         -787.379018
           82.267132         -787.379013
           83.319756         -787.379009
           84.372388         -787.379005
           85.425029         -787.379001
           86.477678         -787.378998
           87.530335         -787.378995
           88.582999         -787.378992
           89.635670         -787.378989
           90.688348         -787.378987
           91.741033         -787.378984
           92.793725         -787.378982
           93.846422         -787.378980
           94.899126         -787.378978
           95.951835         -787.378977
           97.004551         -787.378975
           98.057271         -787.378973
           99.109997         -787.378972
          100.162729         -787.378971
          101.215465         -787.378970
          102.268206         -787.378968
          103.320951         -787.378967
          104.373702         -787.378966
          105.426456         -787.378965
          106.479215         -787.378965
          107.531978         -787.378964
          108.584745         -787.378963
          109.637516         -787.378962
          110.690291         -787.378962
          111.743069         -787.378961
          112.795851         -787.378960
          113.848637         -787.378960
          114.901426         -787.378959
          115.954218         -787.378959
          117.007013         -787.378958
          118.059812         -787.378958
          119.112613         -787.378957
          120.165418         -787.378957
          121.218225         -787.378957
          122.271035         -787.378956
          123.323848         -787.378956
          124.376664         -787.378956
          125.429482         -787.378955
          126.482303         -787.378955
          127.535126         -787.378955
          128.587952         -787.378955
          129.640780         -787.378954
          130.693610         -787.378954
          131.746443         -787.378954
          132.799277         -787.378954
          133.852114         -787.378953
          134.904953         -787.378953
          135.957794         -787.378953
          137.010637         -787.378953
          138.063482         -787.378953
          139.116329         -787.378953
          140.169178         -787.378952
          141.222028         -787.378952
          142.274880         -787.378952
          143.327734         -787.378952
          144.380590         -787.378952
          145.433447         -787.378952
          146.486306         -787.378952
          147.539167         -787.378952
          148.592029         -787.378951
          149.644893         -787.378951
          150.697758         -787.378951
          151.750625         -787.378951
          152.803493         -787.378951
          153.856362         -787.378951
          154.909233         -787.378951
          155.962105         -787.378951
          157.014979         -787.378951
          158.067853         -787.378951
          159.120730         -787.378951
          160.173607         -787.378951
          161.226485         -787.378951
          162.279365         -787.378950
          163.332246         -787.378950
          164.385128         -787.378950
          165.438011         -787.378950
          166.490895         -787.378950
          167.543781         -787.378950
          168.596667         -787.378950
          169.649555         -787.378950
          170.702443         -787.378950
          171.755333         -787.378950
          172.808223         -787.378950
          173.861115         -787.378950
          174.914007         -787.378950
          175.966900         -787.378950
          177.019795         -787.378950
          178.072690         -787.378950
          179.125586         -787.378950
          180.178483         -787.378950
          181.231380         -787.378950
          182.284279         -787.378950
          183.337179         -787.378950
          184.390079         -787.378950
          185.442980         -787.378950
          186.495882         -787.378950
          187.548784         -787.378950
          188.601688         -787.378950
          189.654592         -787.378950
          190.707497         -787.378950
          191.760402         -787.378950
          192.813308         -787.378950
          193.866215         -787.378949
          194.919123         -787.378949
          195.972031         -787.378949
          197.024940         -787.378949
          198.077850         -787.378949
          199.130760         -787.378949
          200.183671         -787.378949
          201.236583         -787.378949
          202.289495         -787.378949
          203.342408         -787.378949
          204.395321         -787.378949
          205.448235         -787.378949
          206.501150         -787.378949
          207.554065         -787.378949
          208.606980         -787.378949
          209.659897         -787.378949
          210.712813         -787.378949
          211.765731         -787.378949
          212.818648         -787.378949
          213.871567         -787.378949
          214.924486         -787.378949
