      2.094395   -867.122727      7.134819      0.966187
      2.101400   -867.132129      7.139234      0.966608
      2.108404   -867.225694      7.146926      0.967382
      2.115409   -867.378364      7.159991      0.968695
      2.122414   -867.554138      7.144395      0.967587
      2.129418   -867.876690      7.139757      0.967501
      2.136423   -868.393085      7.132141      0.967224
      2.143428   -869.053894      7.125090      0.967064
      2.150432   -869.616034      7.110468      0.966304
      2.157437   -869.938198      7.096642      0.965678
      2.164442   -870.211575      7.076313      0.964530
      2.171446   -870.489005      7.054508      0.963303
      2.178451   -870.702479      7.027732      0.961670
      2.185456   -870.801815      7.000007      0.960002
      2.192460   -870.853670      6.967937      0.957980
      2.199465   -871.196410      6.965577      0.958765
      2.206470   -871.211462      6.928681      0.956391
      2.213474   -870.769541      6.874020      0.952316
      2.220479   -871.631741      6.884986      0.954583
      2.227484   -870.867787      6.837480      0.951269
      2.234488   -870.889074      6.818968      0.950789
      2.241493   -870.442861      6.786110      0.948942
      2.248498   -870.653282      6.769788      0.948793
      2.255502   -875.166354      6.992536      0.972141
      2.262507   -873.748963      6.808018      0.955858
      2.269512   -872.973926      6.715437      0.948116
      2.276516   -875.011377      6.725927      0.950950
      2.283521   -875.877187      6.688833      0.948920
      2.290526   -877.583676      6.668795      0.948724
      2.297530   -879.925508      6.651492      0.948866
      2.304535   -882.453344      6.636550      0.949315
      2.311540   -886.279083      6.752662      0.963793
      2.318544   -886.153248      6.596621      0.949264
      2.325549   -887.946531      6.592958      0.951112
      2.332554   -888.731170      6.565242      0.950354
      2.339558   -889.689967      6.548950      0.950931
      2.346563   -891.968966      6.560589      0.954791
      2.353568   -892.720687      6.521854      0.952949
      2.360572   -895.646921      6.548977      0.958715
      2.367577   -899.179898      6.651386      0.973186
      2.374582   -900.448024      6.707564      0.982414
      2.381586   -900.490028      6.467977      0.957739
      2.388591   -903.469377      6.457097      0.959427
      2.395596   -906.734154      6.450002      0.961610
      2.402600   -911.175333      6.526551      0.974092
      2.409605   -913.055012      6.420667      0.964376
      2.416610   -916.415416      6.409384      0.966245
      2.423614   -919.366215      6.397886      0.968181
      2.430619   -921.952550      6.382893      0.969758
      2.437624   -924.308098      6.357400      0.970054
      2.444628   -926.906628      6.336312      0.970977
      2.451633   -930.140728      6.344323      0.975860
      2.458638   -932.579080      6.289072      0.972298
      2.465642   -935.685679      6.271145      0.973818
      2.472647   -938.849629      6.247366      0.974602
      2.479652   -944.662064      6.333711      0.990923
      2.486656   -946.584727      6.224677      0.979844
      2.493661   -949.370350      6.179016      0.977592
      2.500666   -954.815087      6.192226      0.984078
      2.507670   -957.841665      6.146516      0.981850
      2.514675   -963.050269      6.145981      0.986464
      2.521680   -967.232717      6.123466      0.987739
      2.528684   -971.808123      6.115188      0.991305
      2.535689   -976.471883      6.131143      0.998912
      2.542694   -979.989114      6.145296      1.006361
      2.549698   -982.811371      6.104418      1.005129
      2.556703   -985.238878      6.097331      1.009421
      2.563708   -987.322671      6.068885      1.010253
      2.570712   -988.660097      6.047210      1.012246
      2.577717   -988.459364      6.053991      1.019232
      2.584722   -988.907772      6.030227      1.021089
      2.591726   -990.635343      5.958664      1.014504
      2.598731   -989.846293      5.954624      1.019863
      2.605736   -988.636454      5.944371      1.024343
      2.612740   -990.474940      5.816883      1.006610
      2.619745   -985.545143      5.896179      1.028215
      2.626750   -982.670558      5.880234      1.032079
      2.633754   -988.263661      5.702150      1.002906
      2.640759   -977.436358      5.816780      1.033060
      2.647764   -976.087102      5.761507      1.028701
      2.654768   -979.698122      5.660453      1.014082
