   3.50000000000000      0.218666633408060E-01
   3.51343000000000      0.180401737335350E-01
   3.52691200000000      0.143576681247910E-01
   3.54044600000000      0.108164231565427E-01
   3.55403100000000      0.741383171654011E-02
   3.56766900000000      0.414732596814325E-02
   3.58135900000000      0.101445242050152E-02
   3.59510100000000     -0.198724119613781E-02
   3.60889600000000     -0.486023810726916E-02
   3.62274400000000     -0.760710962601640E-02
   3.63664600000000     -0.102304118974633E-01
   3.65060000000000     -0.127326134346979E-01
   3.66460800000000     -0.151160228507786E-01
   3.67867000000000     -0.173828413477167E-01
   3.69278600000000     -0.195352295077947E-01
   3.70695600000000     -0.215754394500704E-01
   3.72118000000000     -0.235057378009729E-01
   3.73545900000000     -0.253283607004923E-01
   3.74979300000000     -0.270455231107724E-01
   3.76418200000000     -0.286593482885971E-01
   3.77862600000000     -0.301718511183167E-01
   3.79312500000000     -0.315848647457370E-01
   3.80768000000000     -0.329001543452548E-01
   3.82229100000000     -0.341194610565980E-01
   3.83695800000000     -0.352447338567275E-01
   3.85168200000000     -0.362781777795324E-01
   3.86646100000000     -0.372219632353104E-01
   3.88129800000000     -0.380781987502137E-01
   3.89619100000000     -0.388488688679561E-01
   3.91114200000000     -0.395359231031458E-01
   3.92615000000000     -0.401412943352110E-01
   3.94121500000000     -0.406668672512220E-01
   3.95633800000000     -0.411143605145052E-01
   3.97152000000000     -0.414852280698651E-01
   3.98675900000000     -0.417809218573187E-01
   4.00205700000000     -0.420030468778530E-01
   4.01741400000000     -0.421532937733326E-01
   4.03283000000000     -0.422333937370059E-01
   4.04830500000000     -0.422450261520328E-01
   4.06383900000000     -0.421896598396527E-01
   4.07943300000000     -0.420690148437613E-01
   4.09508600000000     -0.418846957416065E-01
   4.11080000000000     -0.416383927968773E-01
   4.12657400000000     -0.413319736513935E-01
   4.14240900000000     -0.409669133549047E-01
   4.15830400000000     -0.405436951978911E-01
   4.17426000000000     -0.400624399642438E-01
   4.19027800000000     -0.395236734231567E-01
   4.20635700000000     -0.389285873387913E-01
   4.22249800000000     -0.382797355097186E-01
   4.23870000000000     -0.375813720130234E-01
   4.25496500000000     -0.368368511270358E-01
   4.27129200000000     -0.360471764301584E-01
   4.28768200000000     -0.352125355158265E-01
   4.30413500000000     -0.343333602745021E-01
   4.32065100000000     -0.334104596698405E-01
   4.33723000000000     -0.324449562962775E-01
   4.35387300000000     -0.314386174377930E-01
   4.37058000000000     -0.303966721224201E-01
   4.38735100000000     -0.293247033143143E-01
   4.40418600000000     -0.282115930223678E-01
   4.42108600000000     -0.270548281862029E-01
   4.43805000000000     -0.258561492165341E-01
   4.45508000000000     -0.246179910234767E-01
   4.47217500000000     -0.233424038986622E-01
   4.48933600000000     -0.220310166681547E-01
   4.50656200000000     -0.206850337262770E-01
   4.52385500000000     -0.193057092407580E-01
   4.54121400000000     -0.178945512947777E-01
   4.55864000000000     -0.164646897611693E-01
   4.57613200000000     -0.152014072657470E-01
   4.59369200000000     -0.140555958458606E-01
   4.61131900000000     -0.129919877716973E-01
   4.62901300000000     -0.120029590504996E-01
   4.64677600000000     -0.110788770473393E-01
   4.66460700000000     -0.102166938609814E-01
   4.68250600000000     -0.941214469784069E-02
   4.70047400000000     -0.866282925316793E-02
   4.71851000000000     -0.797108743293221E-02
   4.73661600000000     -0.733439381997467E-02
   4.75479200000000     -0.674785290088999E-02
   4.77303700000000     -0.620838882132643E-02
   4.79135200000000     -0.571338335157602E-02
   4.80973700000000     -0.525903670851673E-02
   4.82819300000000     -0.484086684338574E-02
   4.84672000000000     -0.445546362173917E-02
   4.86531800000000     -0.410063594296098E-02
   4.88398800000000     -0.377479245228812E-02
   4.90272800000000     -0.347645195347496E-02
   4.92154100000000     -0.320399414080424E-02
   4.94042600000000     -0.295564481377923E-02
   4.95938400000000     -0.272968373258159E-02
   4.97841400000000     -0.252461297465896E-02
   4.99751700000000     -0.233907607344324E-02
   5.01669400000000     -0.217171286262212E-02
   5.03594400000000     -0.202113315419028E-02
   5.05526800000000     -0.188605155129690E-02
   5.07466600000000     -0.176537462916437E-02
   5.09413900000000     -0.165803625090689E-02
   5.11368600000000     -0.156261968330998E-02
   5.13330800000000     -0.147743186053873E-02
   5.15300600000000     -0.140132052185842E-02
   5.17277900000000     -0.133370176379372E-02
   5.19262800000000     -0.127413504795807E-02
   5.21255400000000     -0.122229308823391E-02
   5.23255500000000     -0.117757951501268E-02
   5.25263400000000     -0.113790544905975E-02
   5.27278900000000     -0.110219991921762E-02
   5.29302200000000     -0.107059633953884E-02
   5.31333200000000     -0.104290934919263E-02
   5.33372100000000     -0.101862332594380E-02
   5.35418800000000     -0.996571706721242E-03
   5.37473300000000     -0.976604524306450E-03
   5.39535700000000     -0.960672345821127E-03
   5.41606000000000     -0.948033235858056E-03
   5.43684300000000     -0.937871605850659E-03
   5.45770500000000     -0.929824962878897E-03
   5.47864700000000     -0.923632210707445E-03
   5.49967000000000     -0.919351214794015E-03
   5.52077300000000     -0.916834573136844E-03
   5.54195800000000     -0.914701470112244E-03
   5.56322400000000     -0.913036945161373E-03
   5.58457100000000     -0.911981533888766E-03
   5.60600000000000     -0.911427396951661E-03
   5.62751100000000     -0.911173809556834E-03
   5.64910500000000     -0.910780575042845E-03
   5.67078200000000     -0.910068542863891E-03
   5.69254200000000     -0.909932431460886E-03
   5.71438600000000     -0.910243765848706E-03
   5.73631300000000     -0.910787459665411E-03
