            0.157000         3474.893574            3.634134            3.097665
            0.161726         3567.943507            3.636047            3.176527
            0.166452         3662.644755            3.638039            3.168124
            0.171177         3759.017318            3.640146            3.160575
            0.175903         3857.103807            3.642399            3.129137
            0.180629         3956.962106            3.644823            3.134581
            0.185355         4058.657138            3.647435            3.138962
            0.190080         4162.257337            3.650243            3.142270
            0.194806         4267.889328            3.653234            3.138431
            0.199532         4375.387487            3.656432            3.141593
            0.204258         4484.898721            3.659771            3.141665
            0.208983         4596.371686            3.663424            3.139934
            0.213709         4709.548746            3.666963            3.141605
            0.218435         4825.010652            3.670503            3.148817
            0.223161         4941.326883            3.674414            3.139532
            0.227886         5059.468306            3.678113            3.141553
            0.232612         5179.186116            3.681958            3.141613
            0.237338         5300.267392            3.685872            3.141527
            0.242064         5422.587644            3.689850            3.141627
            0.246789         5546.025140            3.693726            3.141593
            0.251515         5670.449859            3.697623            3.141584
            0.256241         5795.720015            3.701492            3.141593
            0.260967         5921.691840            3.705355            3.141521
            0.265692         6048.208087            3.709010            3.141405
            0.270418         6175.107502            3.712669            3.142071
            0.275144         6302.218355            3.716911            3.141110
            0.279870         6429.316776            3.719783            3.141201
            0.284595         6556.276009            3.723126            3.141593
            0.289321         6683.114716            3.726386            3.141602
            0.294047         6809.949022            3.729539            3.141603
            0.298773         6936.940625            3.732822            3.141000
            0.303498         7064.235131            3.736106            3.141593
            0.308224         7192.074539            3.739494            3.141575
            0.312950         7320.679619            3.743014            3.141601
            0.317676         7450.305511            3.746756            3.141593
            0.322401         7581.230640            3.750742            3.141834
            0.327127         7713.716631            3.755112            3.141337
            0.331853         7848.033624            3.759976            3.141606
            0.336579         7984.450161            3.764779            3.141585
            0.341304         8123.392176            3.770377            3.139042
            0.346030         8264.708933            3.776384            3.138487
            0.350756         8408.347415            3.783040            3.142763
            0.355482         8554.717881            3.790145            3.141252
            0.360207         8704.170499            3.798383            3.137340
            0.364933         8854.922305            3.806396            3.142778
            0.369659         9007.398017            3.816864            3.141593
            0.374385         9159.001622            3.827809            3.141698
            0.379110         9306.398329            3.838817            3.141593
            0.383836         9446.504217            3.851041            3.141593
            0.388562         9576.189432            3.864101            3.141593
            0.393288         9692.447183            3.877026            3.141564
            0.398013         9792.417862            3.893173            3.141086
            0.402739         9874.012656            3.907924            3.143936
            0.407465         9932.812751            3.923805            3.141618
            0.412191         9979.901957            3.940052            3.129323
            0.416916         9983.414242            3.951557            3.141010
            0.421642         9972.288400            3.964827            3.141434
            0.426368         9941.211027            3.974815            3.138126
            0.431094         9941.211027            3.983708            3.141199
            0.435819         9796.755408            3.992602            3.144272
            0.440545         9693.821243            3.985018            3.141332
            0.445271         9550.753075            4.005577            3.144818
            0.449997         9380.331509            4.012756            3.141608
            0.454722         9191.831139            4.017057            3.139748
            0.459448         8973.007408            4.020626            3.142186
            0.464174         8732.142009            4.020626            3.142186
            0.468900         8468.478047            4.017529            3.142256
            0.473625         8183.625134            4.013718            3.143638
            0.478351         7876.483537            4.010045            3.137493
            0.483077         7543.246246            4.001099            3.140989
            0.487803         7190.811391            3.993353            3.141985
            0.492528         6818.284239            3.987199            3.142141
            0.497254         6428.268984            3.979364            3.141961
            0.501980         6024.079794            3.972281            3.141535
            0.506706         5609.512128            3.965838            3.141593
            0.511431         5188.549444            3.960229            3.141474
            0.516157         4765.378656            3.954506            3.141678
            0.520883         4344.447568            3.949464            3.141728
            0.525609         3930.401100            3.944874            3.141531
            0.530334         3526.213364            3.940850            3.141593
            0.535060         3132.511162            3.937424            3.141543
            0.539786         2749.703701            3.934578            3.141488
            0.544512         2378.096422            3.932262            3.141435
            0.549237         2017.878839            3.930410            3.141384
            0.553963         1669.127717            3.928951            3.141338
            0.558689         1331.818141            3.927818            3.141300
            0.563415         1005.837328            3.926951            3.141271
            0.568140          690.998359            3.926301            3.141251
            0.572866          387.052613            3.925826            3.141241
            0.577592           93.700545            3.925496            3.141240
            0.582318         -189.399170            3.925287            3.141247
            0.587043         -462.622000            3.925185            3.141261
            0.591769         -726.371334            3.925185            3.141281
            0.596495         -981.073628            3.925287            3.141305
            0.601221        -1227.174978            3.925499            3.141332
            0.605946        -1465.139170            3.925831            3.141360
            0.610672        -1695.447195            3.926295            3.141389
            0.615398        -1918.598124            3.926903            3.141416
            0.620124        -2135.111041            3.927663            3.141442
            0.624849        -2345.527641            3.928578            3.141465
            0.629575        -2550.415050            3.929644            3.141485
            0.634301        -2750.368502            3.930852            3.141503
            0.639027        -2946.013615            3.932188            3.141518
            0.643753        -3138.008203            3.933630            3.141531
            0.648478        -3327.043807            3.935154            3.141542
            0.653204        -3513.844769            3.936744            3.141551
            0.657930        -3699.170057            3.938367            3.141559
            0.662656        -3883.816160            3.939986            3.141619
            0.667381        -4068.617038            3.941570            3.141613
            0.672107        -4254.353960            3.943088            3.141607
            0.676833        -4441.049285            3.944535            3.141584
            0.681559        -4628.313450            3.945917            3.141594
            0.686284        -4815.735077            3.947245            3.141593
            0.691010        -5002.881827            3.948535            3.141593
            0.695736        -5189.298389            3.949805            3.141593
            0.700462        -5374.505149            3.951075            3.141593
            0.705187        -5557.997767            3.952368            3.141593
            0.709913        -5739.247777            3.953705            3.141593
            0.714639        -5917.704184            3.955105            3.141593
            0.719365        -6092.795932            3.956583            3.141593
            0.724090        -6263.934972            3.958152            3.141593
            0.728816        -6430.519646            3.959820            3.141593
            0.733542        -6591.938106            3.961588            3.141593
            0.738268        -6747.575896            3.963455            3.141593
            0.742993        -6897.088339            3.965412            3.141593
            0.747719        -7040.565073            3.967450            3.141593
            0.752445        -7178.142145            3.969562            3.141593
            0.757171        -7309.963581            3.971738            3.141593
            0.761896        -7436.180495            3.973974            3.141593
            0.766622        -7556.950259            3.976263            3.141593
            0.771348        -7672.435715            3.978602            3.141593
            0.776074        -7782.804451            3.980988            3.141593
            0.780799        -7888.228123            3.983420            3.141593
            0.785525        -7988.881827            3.985898            3.141593
            0.790251        -8084.943526            3.988423            3.141593
            0.794977        -8176.593544            3.990997            3.141593
            0.799702        -8264.014116            3.993625            3.141593
            0.804428        -8347.384368            3.996310            3.141604
            0.809154        -8426.744852            3.999058            3.141593
            0.813880        -8501.976027            4.001869            3.141593
            0.818605        -8572.950653            4.004743            3.141593
            0.823331        -8639.542695            4.007679            3.141593
            0.828057        -8701.627606            4.010674            3.141593
            0.832783        -8759.082515            4.013726            3.141593
            0.837508        -8811.796595            4.016831            3.141593
            0.842234        -8859.742502            4.019985            3.141593
            0.846960        -8902.928044            4.023187            3.141593
            0.851686        -8941.362215            4.026438            3.141593
            0.856411        -8975.055552            4.029736            3.141593
            0.861137        -9004.020106            4.033082            3.141593
            0.865863        -9028.269415            4.036475            3.141593
            0.870589        -9047.818487            4.039916            3.141593
            0.875314        -9062.683798            4.043405            3.141593
            0.880040        -9072.883289            4.046943            3.141593
            0.884766        -9078.436379            4.050529            3.141593
            0.889492        -9079.363979            4.054165            3.141593
            0.894217        -9075.686265            4.057851            3.141593
            0.898943        -9067.406425            4.061589            3.141593
            0.903669        -9054.520169            4.065378            3.141593
            0.908395        -9037.024803            4.069217            3.141593
            0.913120        -9014.919256            4.073105            3.141593
            0.917846        -8988.204045            4.077041            3.141593
            0.922572        -8956.881248            4.081025            3.141593
            0.927298        -8920.954470            4.085055            3.141593
            0.932023        -8880.428815            4.089130            3.141593
            0.936749        -8835.310857            4.093250            3.141593
            0.941475        -8785.605691            4.097413            3.141593
            0.946201        -8731.301928            4.101621            3.141593
            0.950926        -8672.408251            4.105873            3.141593
            0.955652        -8608.939233            4.110169            3.141593
            0.960378        -8540.910813            4.114507            3.141593
            0.965104        -8468.340291            4.118890            3.141593
            0.969829        -8391.246332            4.123315            3.141593
            0.974555        -8309.648964            4.127783            3.141593
            0.979281        -8223.569592            4.132294            3.141593
            0.984007        -8133.030999            4.136847            3.141593
            0.988732        -8038.055784            4.141444            3.141593
            0.993458        -7938.649917            4.146083            3.141593
            0.998184        -7834.823362            4.150764            3.141593
            1.002910        -7726.590185            4.155487            3.141593
            1.007635        -7613.965639            4.160252            3.141593
            1.012361        -7496.966161            4.165058            3.141593
            1.017087        -7375.609370            4.169905            3.141593
            1.021813        -7249.914059            4.174792            3.141593
            1.026538        -7119.900189            4.179719            3.141593
            1.031264        -6985.588887            4.184686            3.141593
            1.035990        -6847.002434            4.189693            3.141593
            1.040716        -6704.164265            4.194738            3.141593
            1.045441        -6557.099031            4.199822            3.141593
            1.050167        -6405.837125            4.204944            3.141593
            1.054893        -6250.406018            4.210102            3.141593
            1.059619        -6090.830609            4.215297            3.141593
            1.064344        -5927.136868            4.220529            3.141593
            1.069070        -5759.351834            4.225796            3.141593
            1.073796        -5587.503604            4.231099            3.141593
            1.078522        -5411.621331            4.236437            3.141593
            1.083247        -5231.735220            4.241809            3.141593
            1.087973        -5047.876520            4.247216            3.141593
            1.092699        -4860.077521            4.252657            3.141593
            1.097425        -4668.371547            4.258131            3.141593
            1.102151        -4472.792855            4.263639            3.141593
            1.106876        -4273.372053            4.269179            3.141593
            1.111602        -4070.140399            4.274750            3.141593
            1.116328        -3863.131676            4.280353            3.141593
            1.121054        -3652.380420            4.285985            3.141593
            1.125779        -3437.921891            4.291647            3.141593
            1.130505        -3219.792040            4.297336            3.141593
            1.135231        -2998.027476            4.303053            3.141593
            1.139957        -2772.665432            4.308795            3.141593
            1.144682        -2543.743735            4.314564            3.141593
            1.149408        -2311.300765            4.320356            3.141593
            1.154134        -2075.375424            4.326171            3.141593
            1.158860        -1836.007096            4.332008            3.141593
            1.163585        -1593.235611            4.337866            3.141593
            1.168311        -1347.101204            4.343744            3.141593
            1.173037        -1097.644478            4.349640            3.141593
            1.177763         -844.906365            4.355553            3.141593
            1.182488         -588.928078            4.361482            3.141593
            1.187214         -329.751079            4.367425            3.141593
            1.191940          -67.417027            4.373382            3.141593
            1.196666          198.032263            4.379350            3.141593
            1.201391         -909.947290            7.035177            2.596954
            1.206117         -908.515944            7.056748            2.597790
            1.210843         -907.060689            7.078357            2.598601
            1.215569         -905.578685            7.100162            2.599368
            1.220294         -904.054644            7.122103            2.600099
            1.225020         -902.486013            7.143738            2.600840
            1.229746         -900.876133            7.165174            2.601580
            1.234472         -899.229628            7.186539            2.602303
            1.239197         -897.552270            7.207854            2.603007
            1.243923         -895.850000            7.228926            2.603711
            1.248649         -894.129156            7.249810            2.604409
            1.253375         -892.396554            7.270542            2.605096
            1.258100         -890.659276            7.291136            2.605771
            1.262826         -888.924487            7.311585            2.606435
            1.267552         -887.199264            7.331863            2.607088
            1.272278         -885.490459            7.351922            2.607736
            1.277003         -883.804577            7.371700            2.608384
            1.281729         -882.147694            7.391114            2.609039
            1.286455         -880.525405            7.410070            2.609710
            1.291181         -878.942802            7.428464            2.610403
            1.295906         -877.404504            7.446184            2.611130
            1.300632         -875.914369            7.463253            2.611885
            1.305358         -874.466193            7.480586            2.612583
            1.310084         -873.057117            7.498096            2.613235
            1.314809         -871.688171            7.515789            2.613840
            1.319535         -870.360224            7.533666            2.614398
            1.324261         -869.073941            7.551719            2.614911
            1.328987         -867.829750            7.569932            2.615381
            1.333712         -866.627800            7.588285            2.615810
            1.338438         -865.467931            7.606747            2.616201
            1.343164         -864.349645            7.625282            2.616558
            1.347890         -863.272081            7.643847            2.616883
            1.352615         -862.234005            7.662395            2.617182
            1.357341         -861.233808            7.680875            2.617459
            1.362067         -860.269512            7.699233            2.617717
            1.366793         -859.338793            7.717417            2.617960
            1.371518         -858.439019            7.735377            2.618193
            1.376244         -857.567287            7.753070            2.618419
            1.380970         -856.720475            7.770481            2.618637
            1.385696         -855.887570            7.788049            2.618814
            1.390421         -855.061114            7.805246            2.618991
            1.395147         -854.241519            7.822074            2.619165
            1.399873         -853.429243            7.838540            2.619338
            1.404599         -852.624812            7.854658            2.619505
            1.409324         -851.828837            7.870454            2.619666
            1.414050         -851.042026            7.885962            2.619817
            1.418776         -850.265207            7.901231            2.619954
            1.423502         -849.499403            7.916431            2.620064
            1.428227         -848.745575            7.931179            2.620175
            1.432953         -848.004504            7.945475            2.620285
            1.437679         -847.277149            7.959389            2.620391
            1.442405         -846.564662            7.973000            2.620485
            1.447130         -845.868396            7.986396            2.620560
            1.451856         -845.189915            7.999673            2.620610
            1.456582         -844.531007            8.012941            2.620626
            1.461308         -843.896399            8.025973            2.620625
            1.466033         -843.298742            8.038442            2.620629
            1.470759         -842.737662            8.050400            2.620634
            1.475485         -842.211167            8.061775            2.620645
            1.480211         -841.717303            8.072519            2.620663
            1.484936         -841.254197            8.082605            2.620691
            1.489662         -840.820087            8.092023            2.620729
            1.494388         -840.413341            8.100782            2.620775
            1.499114         -840.032459            8.108903            2.620827
            1.503839         -839.676079            8.116418            2.620884
            1.508565         -839.342972            8.123366            2.620942
            1.513291         -839.032028            8.129793            2.620997
            1.518017         -838.742248            8.135748            2.621046
            1.522742         -838.472737            8.141285            2.621086
            1.527468         -838.222687            8.146459            2.621112
            1.532194         -837.991370            8.151327            2.621121
            1.536920         -837.780283            8.155808            2.621118
            1.541645         -837.595778            8.159711            2.621116
            1.546371         -837.438291            8.163049            2.621112
            1.551097         -837.307828            8.165822            2.621108
            1.555823         -837.204443            8.168028            2.621103
            1.560548         -837.128234            8.169661            2.621098
            1.565274         -837.079343            8.170713            2.621093
            1.570000         -837.057962            8.171178            2.621088
