      5.499670      0.979115     -2.654567   -991.650097
      5.520773      0.980680     -2.651216   -991.097758
      5.541958      0.982259     -2.647907   -990.629596
      5.563224      0.983684     -2.644437   -990.264275
      5.584571      0.985111     -2.640989   -990.032639
      5.606000      0.986606     -2.637636   -989.911020
      5.627511      0.988285     -2.634511   -989.855364
      5.649105      0.990183     -2.631651   -989.769059
      5.670782      0.991693     -2.628367   -989.612786
      5.692542      0.993292     -2.625195   -989.582913
      5.714386      0.994930     -2.622102   -989.651243
      5.736313      0.996440     -2.618891   -989.770570
      5.758325      0.997819     -2.615556   -989.944184
      5.780421      0.998846     -2.611844   -990.209584
      5.802601      1.000087     -2.608397   -990.616397
      5.824867      1.002025     -2.605775   -991.021738
      5.847218      1.003729     -2.602902   -991.240067
      5.869656      1.005346     -2.599940   -991.300418
      5.892179      1.006931     -2.596957   -991.254493
      5.914788      1.008302     -2.593743   -991.133294
      5.937485      1.009412     -2.590239   -990.977531
      5.960268      1.011038     -2.587354   -990.778862
      5.983139      1.012741     -2.584586   -990.436025
      6.006097      1.013887     -2.581190   -989.923821
      6.029144      1.014543     -2.577228   -989.312590
      6.052279      1.015652     -2.573806   -988.654756
      6.075503      1.017573     -2.571363   -987.934571
      6.098816      1.019790     -2.569290   -987.124565
      6.122219      1.021887     -2.567094   -986.220222
      6.145711      1.023905     -2.564824   -985.248387
      6.169293      1.025991     -2.562655   -984.209190
      6.192966      1.028114     -2.560553   -983.084302
      6.216730      1.030130     -2.558346   -981.858947
      6.240585      1.032079     -2.556079   -980.554199
      6.264532      1.034190     -2.554026   -979.188286
      6.288570      1.036393     -2.552107   -977.736833
      6.312700      1.038523     -2.550124   -976.170258
      6.336924      1.040649     -2.548153   -974.495760
      6.361240      1.042820     -2.546254   -972.729352
      6.385649      1.045062     -2.544461   -970.880154
      6.410152      1.047581     -2.543020   -968.946933
      6.434750      1.060465     -2.553562   -966.255397
      6.459441      1.053834     -2.541644   -964.799619
      6.484227      1.061766     -2.546526   -962.596884
      6.509109      1.062868     -2.543536   -960.648549
      6.534086      1.068801     -2.546057   -958.728526
      6.559158      1.073008     -2.546596   -956.837794
      6.584327      1.076491     -2.546329   -954.941015
      6.609593      1.079671     -2.545736   -953.031873
      6.634955      1.082858     -2.545161   -951.109824
      6.660415      1.086017     -2.544569   -949.174341
      6.685972      1.089023     -2.543825   -947.220490
      6.711628      1.091830     -2.542882   -945.238153
      6.737382      1.094418     -2.541725   -943.213397
      6.763235      1.097059     -2.540644   -941.132688
      6.789187      1.099499     -2.539368   -938.990463
      6.815238      1.104743     -2.541072   -936.768660
      6.841390      1.105162     -2.537691   -934.539897
      6.867642      1.108348     -2.537239   -932.257371
      6.893994      1.115923     -2.541325   -929.959284
      6.920448      1.141218     -2.562060   -928.238297
      6.947003      1.125355     -2.543449   -925.501548
      6.973661      1.150856     -2.563738   -924.351237
      7.000420      1.132303     -2.543033   -921.230309
      7.027282      1.127141     -2.534312   -918.642017
      7.054247      1.165503     -2.566220   -918.692987
      7.081316      1.163754     -2.561419   -916.908933
      7.108489      1.168570     -2.562197   -915.135427
      7.135765      1.173637     -2.563162   -913.400448
      7.163147      1.189604     -2.572772   -911.835980
      7.190633      1.216474     -2.589327   -911.203933
      7.218225      1.223535     -2.591154   -911.299446
      7.245923      1.191122     -2.564562   -906.945849
      7.273728      1.195917     -2.565218   -905.388137
      7.301638      1.195720     -2.561956   -903.452681
      7.329656      1.234207     -2.586633   -911.324296
      7.357782      1.236121     -2.585026   -910.848269
      7.386015      1.237017     -2.582759   -910.187506
      7.414357      1.239023     -2.581234   -909.338390
      7.442808      1.222668     -2.567174   -902.178144
      7.471367      1.230901     -2.570127   -904.286089
      7.500036      1.219815     -2.559995   -895.752691
      7.528816      1.235000     -2.567321   -901.677538
      7.557705      1.246854     -2.572277   -902.187256
      7.586706      1.248479     -2.570550   -900.308098
      7.615818      1.250113     -2.568840   -898.278814
      7.645041      1.251748     -2.567141   -896.051231
      7.674377      1.253390     -2.565455   -893.651527
      7.703825      1.255011     -2.563766   -891.202957
      7.733387      1.256605     -2.562071   -888.814390
      7.763061      1.258161     -2.560366   -886.507115
      7.792850      1.243589     -2.548621   -879.860295
      7.822753      1.261124     -2.556902   -882.076950
      7.852770      1.262545     -2.555152   -879.937532
      7.882903      1.263934     -2.553395   -877.847859
      7.913151      1.265258     -2.551609   -875.816189
      7.943516      1.266481     -2.549770   -873.848962
      7.973997      1.267585     -2.547869   -871.903496
      8.004595      1.268562     -2.545900   -869.896220
      8.035310      1.269410     -2.543860   -867.784613
      8.066143      1.270161     -2.541768   -865.629929
      8.097095      1.270855     -2.539649   -863.507023
      8.128165      1.271525     -2.537523   -861.439729
      8.159355      1.272222     -2.535424   -859.425843
      8.190664      1.272999     -2.533386   -857.462829
