3.6414  1.1265  -9.22702033
3.6414  1.1424  -9.76861630
3.6414  1.1583  -10.60545637
3.6414  1.1741  -16.75665847
3.6414  1.1900  -22.90786056
3.6414  1.2059  -29.05906266
3.6414  1.2217  -33.90909248
3.6414  1.2376  -38.51515315
3.6414  1.2535  -42.95959758
3.6414  1.2693  -47.37373905
3.6414  1.2852  -51.78788052
3.6414  1.3011  -57.05050741
3.6414  1.3169  -62.80808324
3.6414  1.3328  -66.02020263
3.6414  1.3487  -67.74747517
3.6414  1.3645  -69.47474771
3.6414  1.3804  -71.68686879
3.6414  1.3963  -74.56565636
3.6414  1.4121  -76.44242417
3.6414  1.4280  -76.94141408
3.6414  1.4439  -77.44040398
3.6414  1.4597  -78.02020194
3.6414  1.4756  -78.90303024
3.6414  1.4915  -79.60000000
3.6414  1.5073  -79.60000000
3.6414  1.5232  -79.60000000
3.6414  1.5391  -79.60000000
3.6414  1.5549  -79.60000000
3.6414  1.5708  -79.60000000
3.7121  0.0000  -79.60000000
3.7121  0.0159  -79.38888889
3.7121  0.0317  -79.17777777
3.7121  0.0476  -78.73939391
3.7121  0.0635  -78.24040401
3.7121  0.0793  -77.74141410
3.7121  0.0952  -76.34848472
3.7121  0.1111  -74.71717157
3.7121  0.1269  -73.03030285
3.7121  0.1428  -71.30303010
3.7121  0.1587  -69.57575735
3.7121  0.1745  -63.84848363
3.7121  0.1904  -55.21211988
3.7121  0.2063  -46.64646324
3.7121  0.2221  -38.20201869
3.7121  0.2380  -29.75757414
3.7121  0.2539  -22.89060521
3.7121  0.2697  -18.72787788
3.7121  0.2856  -14.61193851
3.7121  0.3015  -10.74553442
3.7121  0.3173  -6.87913033
3.7121  0.3332  -3.56399990
3.7121  0.3491  -3.18898980
3.7121  0.3649  -2.81397969
3.7121  0.3808  -2.42351503
3.7121  0.3967  -2.03219180
3.7121  0.4125  -1.64086856
3.7121  0.4284  -1.54299998
3.7121  0.4443  -1.46143434
3.7121  0.4601  -1.37237374
3.7121  0.4760  -1.28063637
3.7121  0.4919  -1.18889901
3.7121  0.5077  -1.14085859
3.7121  0.5236  -1.10842425
3.7121  0.5395  -1.07417173
3.7121  0.5553  -1.03828284
3.7121  0.5712  -1.00239395
3.7121  0.5871  -0.97872728
3.7121  0.6029  -0.96606061
3.7121  0.6188  -0.95527273
3.7121  0.6347  -0.94855556
3.7121  0.6505  -0.94183839
3.7121  0.6664  -0.93687879
3.7121  0.6823  -0.93572727
3.7121  0.6981  -0.93641414
3.7121  0.7140  -0.95272727
3.7121  0.7299  -0.96904041
3.7121  0.7457  -0.98521212
3.7121  0.7616  -1.00018182
3.7121  0.7775  -1.01515152
3.7121  0.7933  -1.04866667
3.7121  0.8092  -1.08436364
3.7121  0.8251  -1.12006061
3.7121  0.8409  -1.15661617
3.7121  0.8568  -1.19327273
3.7121  0.8727  -1.24516162
3.7121  0.8885  -1.30408082
3.7121  0.9044  -1.36300001
3.7121  0.9203  -1.43268688
3.7121  0.9361  -1.50734345
3.7121  0.9520  -1.59381820
3.7121  0.9679  -1.69342426
3.7121  0.9837  -1.79303032
3.7121  0.9996  -2.08654555
3.7121  1.0155  -2.59551525
3.7121  1.0313  -3.01933337
3.7121  1.0472  -3.20472731
3.7121  1.0631  -3.39012125
3.7121  1.0789  -3.97869737
3.7121  1.0948  -5.69618224
3.7121  1.1107  -7.35177789
3.7121  1.1265  -7.89337386
3.7121  1.1424  -8.43496982
3.7121  1.1583  -9.27180989
3.7121  1.1741  -15.42301199
3.7121  1.1900  -21.57421409
3.7121  1.2059  -26.42424392
3.7121  1.2217  -31.03030458
3.7121  1.2376  -35.63636525
3.7121  1.2535  -40.08080968
3.7121  1.2693  -44.49495115
3.7121  1.2852  -49.75757803
3.7121  1.3011  -55.51515386
3.7121  1.3169  -61.27272970
3.7121  1.3328  -64.48484908
3.7121  1.3487  -66.21212162
3.7121  1.3645  -68.42424284
3.7121  1.3804  -71.30303040
3.7121  1.3963  -74.18181797
3.7121  1.4121  -76.05858579
3.7121  1.4280  -76.55757569
3.7121  1.4439  -77.13737365
3.7121  1.4597  -78.02020194
3.7121  1.4756  -78.90303024
3.7121  1.4915  -79.60000000
3.7121  1.5073  -79.60000000
3.7121  1.5232  -79.60000000
3.7121  1.5391  -79.60000000
3.7121  1.5549  -79.60000000
3.7121  1.5708  -79.60000000
3.7828  0.0000  -79.60000000
3.7828  0.0159  -79.38888889
3.7828  0.0317  -78.95050503
3.7828  0.0476  -78.45151512
3.7828  0.0635  -77.95252522
3.7828  0.0793  -77.45353531
3.7828  0.0952  -76.06060593
3.7828  0.1111  -74.37373721
3.7828  0.1269  -72.64646446
3.7828  0.1428  -70.91919171
3.7828  0.1587  -69.19191896
3.7828  0.1745  -63.46464524
3.7828  0.1904  -54.89898860
3.7828  0.2063  -46.45454405
3.7828  0.2221  -38.01009950
3.7828  0.2380  -29.56565495
3.7828  0.2539  -22.69868602
3.7828  0.2697  -18.58274664
